ADDRESS	CRIME_TYPE	<YEAR1>	CRIME_COUNT	<YEAR2>	CRIME_COUNT...
-97.66582826,30.42179158	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66582826,30.42179158	THEFT INFORMATION	2015	1	2010	1	
-97.66582826,30.42179158	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66593797,30.32757354	IMPOUNDED VEH	2015	1	2010	5	
-97.66593797,30.32757354	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66593797,30.32757354	FOUND PROPERTY	2015	1	2010	6	
-97.66593797,30.32757354	THEFT	2015	4	2010	10	
-97.66593797,30.32757354	UNLAWFUL CARRYING WEAPON	2015	2	2010	2	
-97.66593797,30.32757354	AUTO THEFT INFORMATION	2015	1	2010	1	
-97.66593797,30.32757354	CUSTODY ARREST TRAFFIC WARR	2015	12	2010	27	
-97.66593797,30.32757354	REQUEST TO APPREHEND	2015	6	2010	14	
-97.66593797,30.32757354	AGG ASSAULT	2015	3	2010	7	
-97.66593797,30.32757354	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66593797,30.32757354	ASSAULT INFORMATION	2015	3	2010	1	
-97.66593797,30.32757354	POSS MARIJUANA	2015	19	2010	22	
-97.66593797,30.32757354	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66593797,30.32757354	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66593797,30.32757354	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66593797,30.32757354	CRASH/FAIL STOP AND RENDER AID	2015	10	2010	3	
-97.66593797,30.32757354	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66593797,30.32757354	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66593797,30.32757354	AUTO THEFT	2015	4	2010	3	
-97.66593797,30.32757354	ABANDONED VEH	2015	9	2010	8	
-97.66593797,30.32757354	CRASH/LEAVING THE SCENE	2015	115	2010	74	
-97.66593797,30.32757354	PEDESTRIAN ON ROADWAY	2015	1	2010	8	
-97.66593797,30.32757354	THEFT FROM AUTO	2015	1	2010	1	
-97.66593797,30.32757354	LOST PROP	2015	8	2010	23	
-97.66593797,30.32757354	POSS CONTROLLED SUB/NARCOTIC	2015	10	2010	3	
-97.66593797,30.32757354	SUSPICIOUS VEH	2015	1	2010	5	
-97.66593797,30.32757354	ASSAULT BY CONTACT	2015	1	2010	1	
-97.66593797,30.32757354	CRASH/NO INJURY	2015	3	2010	2	
-97.66593797,30.32757354	BURGLARY OF VEHICLE	2015	7	2010	8	
-97.66593797,30.32757354	DWI	2015	24	2010	30	
-97.66593797,30.32757354	DAMAGE CITY PROP	2015	5	2010	1	
-97.66593797,30.32757354	PUBLIC INTOXICATION	2015	4	2010	9	
-97.66593797,30.32757354	FAMILY DISTURBANCE	2015	10	2010	1	
-97.66593797,30.32757354	DISTURBANCE - OTHER	2015	7	2010	9	
-97.66593797,30.32757354	RECKLESS DRIVING	2015	2	2010	2	
-97.66593797,30.32757354	CRIMINAL MISCHIEF	2015	7	2010	11	
-97.66593797,30.32757354	DRIVING WHILE LICENSE INVALID	2015	13	2010	13	
-97.66593797,30.32757354	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.66593797,30.32757354	ASSAULT BY THREAT	2015	1	2010	1	
-97.66593797,30.32757354	VIOL STATE LAW - OTHER	2015	1	2010	5	
-97.66593797,30.32757354	DWI 2ND	2015	3	2010	4	
-97.66593797,30.32757354	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66593797,30.32757354	THEFT INFORMATION	2015	1	2010	1	
-97.66593797,30.32757354	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66595651,30.28573228	IMPOUNDED VEH	2015	1	2010	5	
-97.66595651,30.28573228	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66595651,30.28573228	FOUND PROPERTY	2015	2	2010	6	
-97.66595651,30.28573228	THEFT	2015	4	2010	10	
-97.66595651,30.28573228	UNLAWFUL CARRYING WEAPON	2015	2	2010	2	
-97.66595651,30.28573228	AUTO THEFT INFORMATION	2015	1	2010	2	
-97.66595651,30.28573228	CUSTODY ARREST TRAFFIC WARR	2015	14	2010	28	
-97.66595651,30.28573228	REQUEST TO APPREHEND	2015	6	2010	14	
-97.66595651,30.28573228	AGG ASSAULT	2015	3	2010	7	
-97.66595651,30.28573228	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66595651,30.28573228	ASSAULT INFORMATION	2015	3	2010	1	
-97.66595651,30.28573228	POSS MARIJUANA	2015	19	2010	22	
-97.66595651,30.28573228	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66595651,30.28573228	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66595651,30.28573228	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66595651,30.28573228	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	3	
-97.66595651,30.28573228	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66595651,30.28573228	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66595651,30.28573228	AUTO THEFT	2015	4	2010	3	
-97.66595651,30.28573228	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.66595651,30.28573228	ABANDONED VEH	2015	9	2010	8	
-97.66595651,30.28573228	CRASH/LEAVING THE SCENE	2015	119	2010	76	
-97.66595651,30.28573228	PEDESTRIAN ON ROADWAY	2015	1	2010	8	
-97.66595651,30.28573228	THEFT FROM AUTO	2015	1	2010	1	
-97.66595651,30.28573228	LOST PROP	2015	8	2010	23	
-97.66595651,30.28573228	POSS CONTROLLED SUB/NARCOTIC	2015	10	2010	3	
-97.66595651,30.28573228	SUSPICIOUS VEH	2015	1	2010	5	
-97.66595651,30.28573228	ASSAULT BY CONTACT	2015	1	2010	1	
-97.66595651,30.28573228	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	1	
-97.66595651,30.28573228	CRASH/NO INJURY	2015	3	2010	2	
-97.66595651,30.28573228	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.66595651,30.28573228	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.66595651,30.28573228	DWI	2015	24	2010	30	
-97.66595651,30.28573228	DAMAGE CITY PROP	2015	5	2010	1	
-97.66595651,30.28573228	PUBLIC INTOXICATION	2015	4	2010	9	
-97.66595651,30.28573228	FAMILY DISTURBANCE	2015	10	2010	1	
-97.66595651,30.28573228	DISTURBANCE - OTHER	2015	7	2010	9	
-97.66595651,30.28573228	RECKLESS DRIVING	2015	2	2010	2	
-97.66595651,30.28573228	CRIMINAL MISCHIEF	2015	7	2010	11	
-97.66595651,30.28573228	DRIVING WHILE LICENSE INVALID	2015	13	2010	13	
-97.66595651,30.28573228	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.66595651,30.28573228	ASSAULT BY THREAT	2015	1	2010	1	
-97.66595651,30.28573228	VIOL STATE LAW - OTHER	2015	1	2010	5	
-97.66595651,30.28573228	DWI 2ND	2015	3	2010	4	
-97.66595651,30.28573228	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66595651,30.28573228	THEFT INFORMATION	2015	1	2010	1	
-97.66595651,30.28573228	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66609583,30.22128282	IMPOUNDED VEH	2015	1	2010	5	
-97.66609583,30.22128282	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66609583,30.22128282	FOUND PROPERTY	2015	2	2010	6	
-97.66609583,30.22128282	THEFT	2015	4	2010	10	
-97.66609583,30.22128282	UNLAWFUL CARRYING WEAPON	2015	2	2010	2	
-97.66609583,30.22128282	AUTO THEFT INFORMATION	2015	1	2010	2	
-97.66609583,30.22128282	CUSTODY ARREST TRAFFIC WARR	2015	14	2010	28	
-97.66609583,30.22128282	REQUEST TO APPREHEND	2015	6	2010	14	
-97.66609583,30.22128282	AGG ASSAULT	2015	3	2010	7	
-97.66609583,30.22128282	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66609583,30.22128282	ASSAULT INFORMATION	2015	3	2010	1	
-97.66609583,30.22128282	POSS MARIJUANA	2015	19	2010	22	
-97.66609583,30.22128282	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66609583,30.22128282	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66609583,30.22128282	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66609583,30.22128282	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	3	
-97.66609583,30.22128282	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66609583,30.22128282	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66609583,30.22128282	AUTO THEFT	2015	4	2010	3	
-97.66609583,30.22128282	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.66609583,30.22128282	ABANDONED VEH	2015	9	2010	8	
-97.66609583,30.22128282	CRASH/LEAVING THE SCENE	2015	119	2010	76	
-97.66609583,30.22128282	PEDESTRIAN ON ROADWAY	2015	1	2010	8	
-97.66609583,30.22128282	THEFT FROM AUTO	2015	1	2010	1	
-97.66609583,30.22128282	LOST PROP	2015	8	2010	23	
-97.66609583,30.22128282	POSS CONTROLLED SUB/NARCOTIC	2015	10	2010	3	
-97.66609583,30.22128282	SUSPICIOUS VEH	2015	1	2010	5	
-97.66609583,30.22128282	ASSAULT BY CONTACT	2015	1	2010	1	
-97.66609583,30.22128282	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	1	
-97.66609583,30.22128282	CRASH/NO INJURY	2015	3	2010	2	
-97.66609583,30.22128282	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.66609583,30.22128282	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.66609583,30.22128282	DWI	2015	24	2010	30	
-97.66609583,30.22128282	DAMAGE CITY PROP	2015	5	2010	1	
-97.66609583,30.22128282	PUBLIC INTOXICATION	2015	4	2010	9	
-97.66609583,30.22128282	FAMILY DISTURBANCE	2015	10	2010	1	
-97.66609583,30.22128282	DISTURBANCE - OTHER	2015	7	2010	9	
-97.66609583,30.22128282	RECKLESS DRIVING	2015	2	2010	2	
-97.66609583,30.22128282	CRIMINAL MISCHIEF	2015	7	2010	11	
-97.66609583,30.22128282	DRIVING WHILE LICENSE INVALID	2015	13	2010	13	
-97.66609583,30.22128282	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.66609583,30.22128282	ASSAULT BY THREAT	2015	1	2010	1	
-97.66609583,30.22128282	VIOL STATE LAW - OTHER	2015	1	2010	5	
-97.66609583,30.22128282	DWI 2ND	2015	3	2010	4	
-97.66609583,30.22128282	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66609583,30.22128282	THEFT INFORMATION	2015	1	2010	1	
-97.66609583,30.22128282	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66611852,30.45281938	IMPOUNDED VEH	2015	1	2010	5	
-97.66611852,30.45281938	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66611852,30.45281938	FOUND PROPERTY	2015	2	2010	6	
-97.66611852,30.45281938	THEFT	2015	4	2010	10	
-97.66611852,30.45281938	UNLAWFUL CARRYING WEAPON	2015	2	2010	2	
-97.66611852,30.45281938	AUTO THEFT INFORMATION	2015	1	2010	2	
-97.66611852,30.45281938	CUSTODY ARREST TRAFFIC WARR	2015	14	2010	28	
-97.66611852,30.45281938	REQUEST TO APPREHEND	2015	6	2010	14	
-97.66611852,30.45281938	AGG ASSAULT	2015	3	2010	7	
-97.66611852,30.45281938	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66611852,30.45281938	ASSAULT INFORMATION	2015	3	2010	1	
-97.66611852,30.45281938	POSS MARIJUANA	2015	19	2010	22	
-97.66611852,30.45281938	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66611852,30.45281938	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66611852,30.45281938	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66611852,30.45281938	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	3	
-97.66611852,30.45281938	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66611852,30.45281938	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66611852,30.45281938	AUTO THEFT	2015	4	2010	3	
-97.66611852,30.45281938	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.66611852,30.45281938	ABANDONED VEH	2015	9	2010	8	
-97.66611852,30.45281938	CRASH/LEAVING THE SCENE	2015	120	2010	76	
-97.66611852,30.45281938	PEDESTRIAN ON ROADWAY	2015	1	2010	8	
-97.66611852,30.45281938	THEFT FROM AUTO	2015	1	2010	1	
-97.66611852,30.45281938	LOST PROP	2015	8	2010	23	
-97.66611852,30.45281938	POSS CONTROLLED SUB/NARCOTIC	2015	10	2010	3	
-97.66611852,30.45281938	SUSPICIOUS VEH	2015	1	2010	5	
-97.66611852,30.45281938	ASSAULT BY CONTACT	2015	1	2010	1	
-97.66611852,30.45281938	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	1	
-97.66611852,30.45281938	CRASH/NO INJURY	2015	3	2010	2	
-97.66611852,30.45281938	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.66611852,30.45281938	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.66611852,30.45281938	DWI	2015	24	2010	30	
-97.66611852,30.45281938	DAMAGE CITY PROP	2015	5	2010	1	
-97.66611852,30.45281938	PUBLIC INTOXICATION	2015	4	2010	9	
-97.66611852,30.45281938	FAMILY DISTURBANCE	2015	10	2010	1	
-97.66611852,30.45281938	DISTURBANCE - OTHER	2015	7	2010	9	
-97.66611852,30.45281938	RECKLESS DRIVING	2015	2	2010	2	
-97.66611852,30.45281938	CRIMINAL MISCHIEF	2015	7	2010	11	
-97.66611852,30.45281938	DRIVING WHILE LICENSE INVALID	2015	13	2010	13	
-97.66611852,30.45281938	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.66611852,30.45281938	ASSAULT BY THREAT	2015	1	2010	1	
-97.66611852,30.45281938	MISSING ADULT	2015	1	2010	1	
-97.66611852,30.45281938	VIOL STATE LAW - OTHER	2015	1	2010	5	
-97.66611852,30.45281938	DWI 2ND	2015	3	2010	4	
-97.66611852,30.45281938	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66611852,30.45281938	THEFT INFORMATION	2015	1	2010	1	
-97.66611852,30.45281938	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66613845,30.28511173	IMPOUNDED VEH	2015	1	2010	5	
-97.66613845,30.28511173	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66613845,30.28511173	FOUND PROPERTY	2015	2	2010	6	
-97.66613845,30.28511173	THEFT	2015	4	2010	10	
-97.66613845,30.28511173	UNLAWFUL CARRYING WEAPON	2015	2	2010	2	
-97.66613845,30.28511173	AUTO THEFT INFORMATION	2015	1	2010	2	
-97.66613845,30.28511173	CUSTODY ARREST TRAFFIC WARR	2015	14	2010	28	
-97.66613845,30.28511173	REQUEST TO APPREHEND	2015	6	2010	14	
-97.66613845,30.28511173	AGG ASSAULT	2015	3	2010	7	
-97.66613845,30.28511173	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66613845,30.28511173	ASSAULT INFORMATION	2015	3	2010	1	
-97.66613845,30.28511173	POSS MARIJUANA	2015	19	2010	22	
-97.66613845,30.28511173	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66613845,30.28511173	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66613845,30.28511173	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66613845,30.28511173	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	3	
-97.66613845,30.28511173	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66613845,30.28511173	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66613845,30.28511173	AUTO THEFT	2015	4	2010	3	
-97.66613845,30.28511173	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.66613845,30.28511173	ABANDONED VEH	2015	9	2010	8	
-97.66613845,30.28511173	CRASH/LEAVING THE SCENE	2015	120	2010	76	
-97.66613845,30.28511173	PEDESTRIAN ON ROADWAY	2015	1	2010	8	
-97.66613845,30.28511173	THEFT FROM AUTO	2015	1	2010	1	
-97.66613845,30.28511173	LOST PROP	2015	8	2010	23	
-97.66613845,30.28511173	POSS CONTROLLED SUB/NARCOTIC	2015	10	2010	3	
-97.66613845,30.28511173	SUSPICIOUS VEH	2015	1	2010	5	
-97.66613845,30.28511173	ASSAULT BY CONTACT	2015	1	2010	1	
-97.66613845,30.28511173	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	1	
-97.66613845,30.28511173	CRASH/NO INJURY	2015	3	2010	2	
-97.66613845,30.28511173	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.66613845,30.28511173	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.66613845,30.28511173	DWI	2015	24	2010	30	
-97.66613845,30.28511173	DAMAGE CITY PROP	2015	5	2010	1	
-97.66613845,30.28511173	PUBLIC INTOXICATION	2015	4	2010	9	
-97.66613845,30.28511173	FAMILY DISTURBANCE	2015	10	2010	1	
-97.66613845,30.28511173	DISTURBANCE - OTHER	2015	8	2010	9	
-97.66613845,30.28511173	RECKLESS DRIVING	2015	2	2010	2	
-97.66613845,30.28511173	CRIMINAL MISCHIEF	2015	7	2010	11	
-97.66613845,30.28511173	DRIVING WHILE LICENSE INVALID	2015	13	2010	13	
-97.66613845,30.28511173	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.66613845,30.28511173	ASSAULT BY THREAT	2015	1	2010	1	
-97.66613845,30.28511173	MISSING ADULT	2015	1	2010	1	
-97.66613845,30.28511173	VIOL STATE LAW - OTHER	2015	1	2010	5	
-97.66613845,30.28511173	DWI 2ND	2015	3	2010	4	
-97.66613845,30.28511173	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66613845,30.28511173	THEFT INFORMATION	2015	1	2010	1	
-97.66613845,30.28511173	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66618073,30.44116723	IMPOUNDED VEH	2015	1	2010	5	
-97.66618073,30.44116723	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66618073,30.44116723	FOUND PROPERTY	2015	2	2010	6	
-97.66618073,30.44116723	THEFT	2015	4	2010	10	
-97.66618073,30.44116723	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.66618073,30.44116723	AUTO THEFT INFORMATION	2015	1	2010	2	
-97.66618073,30.44116723	CUSTODY ARREST TRAFFIC WARR	2015	14	2010	29	
-97.66618073,30.44116723	REQUEST TO APPREHEND	2015	6	2010	15	
-97.66618073,30.44116723	AGG ASSAULT	2015	3	2010	7	
-97.66618073,30.44116723	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66618073,30.44116723	ASSAULT INFORMATION	2015	3	2010	1	
-97.66618073,30.44116723	POSS MARIJUANA	2015	20	2010	22	
-97.66618073,30.44116723	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66618073,30.44116723	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66618073,30.44116723	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66618073,30.44116723	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	3	
-97.66618073,30.44116723	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66618073,30.44116723	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66618073,30.44116723	AUTO THEFT	2015	4	2010	3	
-97.66618073,30.44116723	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.66618073,30.44116723	ABANDONED VEH	2015	9	2010	8	
-97.66618073,30.44116723	CRASH/LEAVING THE SCENE	2015	124	2010	80	
-97.66618073,30.44116723	PEDESTRIAN ON ROADWAY	2015	1	2010	9	
-97.66618073,30.44116723	THEFT FROM AUTO	2015	1	2010	1	
-97.66618073,30.44116723	LOST PROP	2015	8	2010	23	
-97.66618073,30.44116723	POSS CONTROLLED SUB/NARCOTIC	2015	10	2010	3	
-97.66618073,30.44116723	SUSPICIOUS VEH	2015	1	2010	5	
-97.66618073,30.44116723	ASSAULT BY CONTACT	2015	1	2010	1	
-97.66618073,30.44116723	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	1	
-97.66618073,30.44116723	CRASH/NO INJURY	2015	3	2010	2	
-97.66618073,30.44116723	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.66618073,30.44116723	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.66618073,30.44116723	DWI	2015	25	2010	31	
-97.66618073,30.44116723	DAMAGE CITY PROP	2015	5	2010	1	
-97.66618073,30.44116723	PUBLIC INTOXICATION	2015	4	2010	10	
-97.66618073,30.44116723	FAMILY DISTURBANCE	2015	10	2010	1	
-97.66618073,30.44116723	DISTURBANCE - OTHER	2015	8	2010	9	
-97.66618073,30.44116723	RECKLESS DRIVING	2015	2	2010	2	
-97.66618073,30.44116723	CRIMINAL MISCHIEF	2015	7	2010	12	
-97.66618073,30.44116723	DRIVING WHILE LICENSE INVALID	2015	13	2010	13	
-97.66618073,30.44116723	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.66618073,30.44116723	ASSAULT BY THREAT	2015	1	2010	1	
-97.66618073,30.44116723	MISSING ADULT	2015	1	2010	1	
-97.66618073,30.44116723	VIOL STATE LAW - OTHER	2015	1	2010	5	
-97.66618073,30.44116723	DWI 2ND	2015	3	2010	4	
-97.66618073,30.44116723	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66618073,30.44116723	THEFT INFORMATION	2015	1	2010	1	
-97.66618073,30.44116723	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66645982,30.39586844	IMPOUNDED VEH	2015	1	2010	5	
-97.66645982,30.39586844	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66645982,30.39586844	FOUND PROPERTY	2015	2	2010	6	
-97.66645982,30.39586844	THEFT	2015	4	2010	10	
-97.66645982,30.39586844	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.66645982,30.39586844	AUTO THEFT INFORMATION	2015	1	2010	2	
-97.66645982,30.39586844	CUSTODY ARREST TRAFFIC WARR	2015	14	2010	29	
-97.66645982,30.39586844	REQUEST TO APPREHEND	2015	6	2010	15	
-97.66645982,30.39586844	AGG ASSAULT	2015	3	2010	7	
-97.66645982,30.39586844	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66645982,30.39586844	ASSAULT INFORMATION	2015	3	2010	1	
-97.66645982,30.39586844	POSS MARIJUANA	2015	20	2010	22	
-97.66645982,30.39586844	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66645982,30.39586844	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66645982,30.39586844	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66645982,30.39586844	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	3	
-97.66645982,30.39586844	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66645982,30.39586844	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66645982,30.39586844	AUTO THEFT	2015	4	2010	3	
-97.66645982,30.39586844	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.66645982,30.39586844	ABANDONED VEH	2015	9	2010	8	
-97.66645982,30.39586844	CRASH/LEAVING THE SCENE	2015	125	2010	80	
-97.66645982,30.39586844	PEDESTRIAN ON ROADWAY	2015	1	2010	9	
-97.66645982,30.39586844	THEFT FROM AUTO	2015	1	2010	1	
-97.66645982,30.39586844	LOST PROP	2015	8	2010	23	
-97.66645982,30.39586844	POSS CONTROLLED SUB/NARCOTIC	2015	10	2010	3	
-97.66645982,30.39586844	SUSPICIOUS VEH	2015	1	2010	5	
-97.66645982,30.39586844	ASSAULT BY CONTACT	2015	1	2010	1	
-97.66645982,30.39586844	DEL CONTROLLED SUB/NARCOTIC	2015	1	2010	1	
-97.66645982,30.39586844	CRASH/NO INJURY	2015	3	2010	2	
-97.66645982,30.39586844	DRIVING WHILE INTOX / FELONY	2015	1	2010	4	
-97.66645982,30.39586844	BURGLARY OF VEHICLE	2015	7	2010	9	
-97.66645982,30.39586844	DWI	2015	25	2010	31	
-97.66645982,30.39586844	DAMAGE CITY PROP	2015	5	2010	1	
-97.66645982,30.39586844	PUBLIC INTOXICATION	2015	4	2010	10	
-97.66645982,30.39586844	FAMILY DISTURBANCE	2015	10	2010	1	
-97.66645982,30.39586844	DISTURBANCE - OTHER	2015	8	2010	9	
-97.66645982,30.39586844	RECKLESS DRIVING	2015	2	2010	2	
-97.66645982,30.39586844	CRIMINAL MISCHIEF	2015	7	2010	12	
-97.66645982,30.39586844	DRIVING WHILE LICENSE INVALID	2015	13	2010	13	
-97.66645982,30.39586844	ASSAULT ON PUBLIC SERVANT	2015	1	2010	1	
-97.66645982,30.39586844	ASSAULT BY THREAT	2015	1	2010	1	
-97.66645982,30.39586844	MISSING ADULT	2015	1	2010	1	
-97.66645982,30.39586844	VIOL STATE LAW - OTHER	2015	1	2010	5	
-97.66645982,30.39586844	DWI 2ND	2015	3	2010	4	
-97.66645982,30.39586844	VOCO SOLICITATION PROHIBIT	2015	1	2010	15	
-97.66645982,30.39586844	THEFT INFORMATION	2015	1	2010	1	
-97.66645982,30.39586844	ASSAULT BY CONTACT FAM/DATING	2015	2	2010	1	
-97.66657575,30.32032853	IMPOUNDED VEH	2015	1	2010	5	
-97.66657575,30.32032853	POSS OF DRUG PARAPHERNALIA	2015	5	2010	4	
-97.66657575,30.32032853	FOUND PROPERTY	2015	2	2010	6	
-97.66657575,30.32032853	THEFT	2015	4	2010	10	
-97.66657575,30.32032853	UNLAWFUL CARRYING WEAPON	2015	2	2010	3	
-97.66657575,30.32032853	AUTO THEFT INFORMATION	2015	1	2010	2	
-97.66657575,30.32032853	CUSTODY ARREST TRAFFIC WARR	2015	14	2010	29	
-97.66657575,30.32032853	REQUEST TO APPREHEND	2015	6	2010	15	
-97.66657575,30.32032853	AGG ASSAULT	2015	3	2010	7	
-97.66657575,30.32032853	ASSAULT W/INJURY-FAM/DATE VIOL	2015	4	2010	4	
-97.66657575,30.32032853	ASSAULT INFORMATION	2015	3	2010	1	
-97.66657575,30.32032853	POSS MARIJUANA	2015	20	2010	22	
-97.66657575,30.32032853	ASSIST COMPLAINANT	2015	1	2010	1	
-97.66657575,30.32032853	FELONY ENHANCEMENT/ASSLT W/INJ	2015	1	2010	3	
-97.66657575,30.32032853	TRAFFIC HAZARD/DEBRIS	2015	1	2010	11	
-97.66657575,30.32032853	CRASH/FAIL STOP AND RENDER AID	2015	11	2010	3	
-97.66657575,30.32032853	WARRANT ARREST NON TRAFFIC	2015	11	2010	12	
-97.66657575,30.32032853	ASSAULT WITH INJURY	2015	3	2010	4	
-97.66657575,30.32032853	AUTO THEFT	2015	4	2010	3	
-97.66657575,30.32032853	CRASH/CITY VEHICLE	2015	1	2010	4	
-97.66657575,30.32032853	ABANDONED VEH	2015	9	2010	8	
-97.66657575,30.32032853	CRASH/LEAVING THE SCENE	2015	125	2010	80	
-97.66657575,30.32032853	PEDESTRIAN ON ROADWAY	2015	1	2010	9	
-97.66657575,30.32032853	THEFT FROM AUTO	2015	1	2010	1	
